model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_1604,0.32840,0.62200,0.22873,0.60694,0.28400,0.96000,nan,0.62200,0.87654,0.28400,0.42900,0.62200
model_1192,0.32745,0.21100,-0.60988,0.42137,0.34500,0.07700,0.8268862684196401,0.21100,0.27208,0.34500,0.30423,0.21100
model_1228,0.32703,0.63950,0.26444,0.63900,0.28000,0.99900,nan,0.63950,0.99644,0.28000,0.43716,0.63950
model_38,0.32269,0.59050,0.16446,0.56652,0.28300,0.89800,0.8352662324905396,0.59050,0.73506,0.28300,0.40866,0.59050
model_2080,0.32022,0.59400,0.17160,0.57075,0.28000,0.90800,nan,0.59400,0.75269,0.28000,0.40816,0.59400
model_28,0.31663,0.61750,0.21955,0.60314,0.27300,0.96200,nan,0.61750,0.87781,0.27300,0.41648,0.61750
model_1316,0.31661,0.54150,0.06448,0.52430,0.28400,0.79900,nan,0.54150,0.58557,0.28400,0.38249,0.54150
model_512,0.31567,0.60400,0.19200,0.58381,0.27400,0.93400,nan,0.60400,0.80588,0.27400,0.40896,0.60400
model_282,0.31270,0.44350,-0.13548,0.47630,0.29400,0.59300,0.8551929504783066,0.44350,0.41940,0.29400,0.34568,0.44350
model_2156,0.31141,0.49700,-0.02632,0.49852,0.28500,0.70900,nan,0.49700,0.49479,0.28500,0.36168,0.49700
model_2558,0.31096,0.28250,-0.46399,0.43567,0.31500,0.25000,0.8488543301820755,0.28250,0.29577,0.31500,0.30508,0.28250
model_2448,0.30994,0.52150,0.02367,0.51164,0.28000,0.76300,0.8300708055496215,0.52150,0.54159,0.28000,0.36915,0.52150
model_3238,0.30941,0.50350,-0.01306,0.50177,0.28200,0.72500,nan,0.50350,0.50628,0.28200,0.36224,0.50350
model_2252,0.30485,0.56300,0.10835,0.54113,0.26900,0.85700,nan,0.56300,0.65291,0.26900,0.38102,0.56300
model_1394,0.30466,0.62650,0.23791,0.62318,0.26000,0.99300,nan,0.62650,0.97378,0.26000,0.41042,0.62650
model_1874,0.30398,0.61450,0.21343,0.60199,0.26100,0.96800,nan,0.61450,0.89078,0.26100,0.40371,0.61450
model_1942,0.29858,0.26600,-0.49765,0.43398,0.30300,0.22900,0.8502408862113953,0.26600,0.28212,0.30300,0.29219,0.26600
model_3114,0.29799,0.59350,0.17058,0.57332,0.25800,0.92900,nan,0.59350,0.78419,0.25800,0.38826,0.59350
model_1678,0.29723,0.29150,-0.44562,0.43866,0.29800,0.28500,0.8661996903626815,0.29150,0.29418,0.29800,0.29608,0.29150
model_3180,0.29322,0.61100,0.20628,0.59950,0.25100,0.97100,0.828998863697052,0.61100,0.89643,0.25100,0.39219,0.61100
model_1436,0.28689,0.57150,0.12569,0.55007,0.25000,0.89300,nan,0.57150,0.70028,0.25000,0.36846,0.57150
model_256,0.28471,0.29800,-0.43236,0.44107,0.28300,0.31300,0.8376462968384347,0.29800,0.29175,0.28300,0.28731,0.29800
model_2668,0.28339,0.37250,-0.28035,0.45660,0.27200,0.47300,0.8633779486020406,0.37250,0.34043,0.27200,0.30239,0.37250
model_858,0.28159,0.20750,-0.61702,0.42706,0.29100,0.12400,0.8240178057125637,0.20750,0.24936,0.29100,0.26857,0.20750
model_3112,0.28073,0.57900,0.14099,0.55853,0.24300,0.91500,nan,0.57900,0.74085,0.24300,0.36596,0.57900
model_3000,0.27694,0.58950,0.16242,0.57172,0.23800,0.94100,nan,0.58950,0.80135,0.23800,0.36700,0.58950
model_2270,0.27594,0.48500,-0.05081,0.49292,0.25000,0.72000,nan,0.48500,0.47170,0.25000,0.32680,0.48500
model_1496,0.27543,0.60200,0.18792,0.59011,0.23500,0.96900,nan,0.60200,0.88346,0.23500,0.37125,0.60200
model_682,0.27391,0.61450,0.21343,0.61304,0.23200,0.99700,nan,0.61450,0.98723,0.23200,0.37571,0.61450
model_1824,0.27250,0.39100,-0.24260,0.46169,0.25800,0.52400,0.8311939507722854,0.39100,0.35150,0.25800,0.29758,0.39100
model_1426,0.27145,0.60350,0.19098,0.59376,0.23100,0.97600,nan,0.60350,0.90588,0.23100,0.36813,0.60350
model_1556,0.26741,0.20400,-0.62416,0.42872,0.27500,0.13300,0.8343205793450276,0.20400,0.24081,0.27500,0.25677,0.20400
model_1532,0.26365,0.58300,0.14915,0.56559,0.22600,0.94000,0.8503222167491913,0.58300,0.79021,0.22600,0.35148,0.58300
model_148,0.26211,0.24600,-0.53846,0.43527,0.26400,0.22800,0.8582747065046299,0.24600,0.25483,0.26400,0.25933,0.24600
model_1056,0.26190,0.24400,-0.54254,0.43502,0.26400,0.22400,0.8483712269765574,0.24400,0.25385,0.26400,0.25882,0.24400
model_2848,0.26059,0.24850,-0.53336,0.43584,0.26200,0.23500,0.870493117284038,0.24850,0.25511,0.26200,0.25851,0.24850
model_714,0.25183,0.59850,0.18078,0.59162,0.21300,0.98400,nan,0.59850,0.93013,0.21300,0.34662,0.59850
model_1286,0.24864,0.58950,0.16242,0.57771,0.21100,0.96800,nan,0.58950,0.86831,0.21100,0.33950,0.58950
model_1546,0.24855,0.56150,0.10528,0.54315,0.21400,0.90900,0.8106560707092285,0.56150,0.70164,0.21400,0.32797,0.56150
model_2966,0.24263,0.41600,-0.19159,0.46945,0.22400,0.60800,nan,0.41600,0.36364,0.22400,0.27723,0.41600
model_170,0.24147,0.23650,-0.55785,0.43693,0.24200,0.23100,0.853572887453166,0.23650,0.23937,0.24200,0.24068,0.23650
model_270,0.24119,0.24300,-0.54458,0.43781,0.24100,0.24500,0.8234320538384574,0.24300,0.24197,0.24100,0.24148,0.24300
model_2216,0.23758,0.40500,-0.21404,0.46683,0.22000,0.59000,nan,0.40500,0.34921,0.22000,0.26994,0.40500
model_754,0.23719,0.22950,-0.57213,0.43670,0.23800,0.22100,0.8560269860660329,0.22950,0.23402,0.23800,0.23599,0.22950
model_1842,0.23688,0.54150,0.06448,0.52602,0.20500,0.87800,nan,0.54150,0.62691,0.20500,0.30897,0.54150
model_1540,0.23412,0.57400,0.13079,0.55890,0.19900,0.94900,nan,0.57400,0.79600,0.19900,0.31840,0.57400
model_36,0.23377,0.58050,0.14405,0.56783,0.19800,0.96300,0.8050302863121033,0.58050,0.84255,0.19800,0.32065,0.58050
model_2998,0.23315,0.46800,-0.08549,0.48612,0.20900,0.72700,nan,0.46800,0.43361,0.20900,0.28205,0.46800
model_2444,0.23009,0.37900,-0.26709,0.46129,0.21500,0.54300,0.8099722266197205,0.37900,0.31994,0.21500,0.25718,0.37900
model_2834,0.22876,0.20650,-0.61906,0.43537,0.23100,0.18200,0.8409926867952534,0.20650,0.22021,0.23100,0.22548,0.20650
model_1154,0.22693,0.40650,-0.21098,0.46770,0.20900,0.60400,0.8347467713885837,0.40650,0.34545,0.20900,0.26044,0.40650
model_2724,0.22598,0.57800,0.13895,0.56592,0.19100,0.96500,0.8317851424217224,0.57800,0.84513,0.19100,0.31158,0.57800
model_1580,0.22238,0.57450,0.13181,0.56170,0.18800,0.96100,nan,0.57450,0.82819,0.18800,0.30644,0.57450
model_164,0.22176,0.20900,-0.61396,0.43687,0.22300,0.19500,0.8542877718316557,0.20900,0.21693,0.22300,0.21992,0.20900
model_1194,0.22151,0.16500,-0.70373,0.43234,0.22700,0.10300,0.8263073200764863,0.16500,0.20196,0.22700,0.21375,0.16500
model_2398,0.22148,0.46300,-0.09569,0.48441,0.19800,0.72800,nan,0.46300,0.42128,0.19800,0.26939,0.46300
model_60,0.22133,0.56450,0.11141,0.54909,0.18800,0.94100,0.8142981529235841,0.56450,0.76113,0.18800,0.30152,0.56450
model_474,0.22050,0.49450,-0.03142,0.49733,0.19400,0.79500,nan,0.49450,0.48622,0.19400,0.27734,0.49450
model_280,0.21937,0.34800,-0.33034,0.45618,0.20700,0.48900,0.8317789435386658,0.34800,0.28830,0.20700,0.24098,0.34800
model_98,0.21889,0.58250,0.14813,0.57478,0.18400,0.98100,nan,0.58250,0.90640,0.18400,0.30590,0.58250
model_2548,0.21696,0.20600,-0.62008,0.43741,0.21800,0.19400,0.8373932736413973,0.20600,0.21289,0.21800,0.21542,0.20600
model_892,0.21430,0.56950,0.12161,0.55641,0.18100,0.95800,0.838900109132131,0.56950,0.81166,0.18100,0.29599,0.56950
model_446,0.21420,0.50450,-0.01102,0.50231,0.18700,0.82200,nan,0.50450,0.51233,0.18700,0.27399,0.50450
model_174,0.21262,0.20850,-0.61498,0.43846,0.21300,0.20400,0.8504998515237052,0.20850,0.21110,0.21300,0.21205,0.20850
model_986,0.21224,0.57050,0.12365,0.55815,0.17900,0.96200,nan,0.57050,0.82488,0.17900,0.29417,0.57050
model_584,0.20991,0.55800,0.09814,0.54302,0.17800,0.93800,nan,0.55800,0.74167,0.17800,0.28710,0.55800
model_1822,0.20882,0.55800,0.09814,0.54313,0.17700,0.93900,nan,0.55800,0.74370,0.17700,0.28595,0.55800
model_1168,0.20772,0.17150,-0.69047,0.43576,0.21100,0.13200,0.8162119053304195,0.17150,0.19555,0.21100,0.20298,0.17150
model_1956,0.20467,0.20100,-0.63028,0.43919,0.20500,0.19700,0.8417529958745708,0.20100,0.20337,0.20500,0.20418,0.20100
model_266,0.20184,0.55300,0.08794,0.53840,0.17100,0.93500,nan,0.55300,0.72458,0.17100,0.27670,0.55300
model_2430,0.20055,0.13800,-0.75882,0.43436,0.20600,0.07000,0.925621461232337,0.13800,0.18134,0.20600,0.19288,0.13800
model_1070,0.19701,0.18550,-0.66191,0.43925,0.19800,0.17300,0.8487425801845697,0.18550,0.19317,0.19800,0.19556,0.18550
model_2082,0.19564,0.15600,-0.72210,0.43697,0.19900,0.11300,0.8281399995088577,0.15600,0.18324,0.19900,0.19080,0.15600
model_1518,0.19299,0.55150,0.08488,0.53764,0.16300,0.94000,0.8536200821399689,0.55150,0.73094,0.16300,0.26656,0.55150
model_2554,0.19265,0.18850,-0.65578,0.44042,0.19300,0.18400,0.8439357928287836,0.18850,0.19128,0.19300,0.19214,0.18850
model_2840,0.19227,0.18350,-0.66599,0.44005,0.19300,0.17400,0.8462065302807352,0.18350,0.18940,0.19300,0.19118,0.18350
model_870,0.18924,0.15550,-0.72312,0.43836,0.19200,0.11900,0.8182149661911858,0.15550,0.17894,0.19200,0.18524,0.15550
model_468,0.18841,0.56150,0.10528,0.55035,0.15800,0.96500,nan,0.56150,0.81865,0.15800,0.26488,0.56150
model_2760,0.18123,0.26100,-0.50786,0.44949,0.17500,0.34700,0.8330912490685781,0.26100,0.21135,0.17500,0.19147,0.26100
model_1976,0.17814,0.16700,-0.69965,0.44179,0.17900,0.15500,0.8287974307372136,0.16700,0.17480,0.17900,0.17688,0.16700
model_150,0.17793,0.16400,-0.70577,0.44161,0.17900,0.14900,0.8466154367236768,0.16400,0.17379,0.17900,0.17635,0.16400
model_1524,0.17789,0.55500,0.09202,0.54359,0.14900,0.96100,nan,0.55500,0.79255,0.14900,0.25084,0.55500
model_1158,0.17668,0.30400,-0.42012,0.45491,0.16700,0.44100,nan,0.30400,0.23003,0.16700,0.19351,0.30400
model_1776,0.17483,0.17250,-0.68843,0.44297,0.17500,0.17000,0.8247693876425425,0.17250,0.17413,0.17500,0.17456,0.17250
model_2996,0.17187,0.15650,-0.72108,0.44247,0.17300,0.14000,0.830918494292668,0.15650,0.16747,0.17300,0.17019,0.15650
model_1600,0.16884,0.56700,0.11651,0.56425,0.14000,0.99400,nan,0.56700,0.95890,0.14000,0.24433,0.56700
model_974,0.16775,0.56750,0.11753,0.56561,0.13900,0.99600,nan,0.56750,0.97203,0.13900,0.24322,0.56750
model_1050,0.16464,0.15950,-0.71496,0.44443,0.16500,0.15400,0.8460311566789945,0.15950,0.16320,0.16500,0.16410,0.15950
model_1054,0.16460,0.15900,-0.71598,0.44440,0.16500,0.15300,0.8344451982614606,0.15900,0.16304,0.16500,0.16402,0.15900
model_470,0.16451,0.44150,-0.13956,0.47916,0.14500,0.73800,nan,0.44150,0.35627,0.14500,0.20611,0.44150
model_954,0.16360,0.54350,0.06856,0.53187,0.13700,0.95000,0.8122629523277283,0.54350,0.73262,0.13700,0.23083,0.54350
model_2970,0.16325,0.15250,-0.72924,0.44429,0.16400,0.14100,nan,0.15250,0.16031,0.16400,0.16214,0.15250
model_1850,0.16242,0.24050,-0.54968,0.45109,0.15700,0.32400,0.823848565419515,0.24050,0.18848,0.15700,0.17130,0.24050
model_1592,0.16152,0.18350,-0.66599,0.44686,0.16000,0.20700,nan,0.18350,0.16789,0.16000,0.16385,0.18350
model_2054,0.16145,0.16800,-0.69761,0.44579,0.16100,0.17500,0.8127018908659617,0.16800,0.16329,0.16100,0.16213,0.16800
model_50,0.16019,0.16300,-0.70781,0.44575,0.16000,0.16600,0.8238300550402257,0.16300,0.16097,0.16000,0.16048,0.16300
model_1980,0.15417,0.14150,-0.75168,0.44589,0.15500,0.12800,0.837169087973217,0.14150,0.15093,0.15500,0.15294,0.14150
model_1856,0.15374,0.51600,0.01245,0.50912,0.13000,0.90200,nan,0.51600,0.57018,0.13000,0.21173,0.51600
model_2986,0.15231,0.35750,-0.31096,0.46482,0.13900,0.57600,0.8162164092063904,0.35750,0.24689,0.13900,0.17786,0.35750
model_2758,0.15103,0.15150,-0.73128,0.44732,0.15100,0.15200,0.8236354816219081,0.15150,0.15115,0.15100,0.15108,0.15150
model_1190,0.15073,0.13100,-0.77311,0.44617,0.15200,0.11000,0.8540191460739482,0.13100,0.14587,0.15200,0.14887,0.13100
model_2068,0.15053,0.25250,-0.52520,0.45448,0.14400,0.36100,0.8286614959890192,0.25250,0.18391,0.14400,0.16153,0.25250
model_1080,0.14765,0.14200,-0.75066,0.44764,0.14800,0.13600,0.8490142674966791,0.14200,0.14625,0.14800,0.14712,0.14200
model_3266,0.14276,0.37000,-0.28545,0.46763,0.12900,0.61100,nan,0.37000,0.24903,0.12900,0.16996,0.37000
model_2562,0.14129,0.12950,-0.77617,0.44867,0.14200,0.11700,0.8565792296383832,0.12950,0.13854,0.14200,0.14025,0.12950
model_456,0.14118,0.32800,-0.37115,0.46298,0.13000,0.52600,nan,0.32800,0.21523,0.13000,0.16209,0.32800
model_298,0.13953,0.14850,-0.73740,0.45020,0.13900,0.15800,0.8240948220094045,0.14850,0.14169,0.13900,0.14033,0.14850
model_1238,0.13949,0.53700,0.05529,0.52716,0.11600,0.95800,nan,0.53700,0.73418,0.11600,0.20035,0.53700
model_614,0.13941,0.21400,-0.60375,0.45414,0.13500,0.29300,0.8184397021929423,0.21400,0.16033,0.13500,0.14658,0.21400
model_1938,0.13872,0.13400,-0.76699,0.44963,0.13900,0.12900,0.8413920343761713,0.13400,0.13762,0.13900,0.13831,0.13400
model_1172,0.13703,0.13750,-0.75984,0.45029,0.13700,0.13800,0.8233654499053955,0.13750,0.13714,0.13700,0.13707,0.13750
model_2690,0.13592,0.13450,-0.76597,0.45044,0.13600,0.13300,0.8332711270561924,0.13450,0.13559,0.13600,0.13580,0.13450
model_294,0.13454,0.35500,-0.31606,0.46687,0.12200,0.58800,nan,0.35500,0.22846,0.12200,0.15906,0.35500
model_594,0.13299,0.47100,-0.07937,0.48844,0.11400,0.82800,nan,0.47100,0.39860,0.11400,0.17729,0.47100
model_2696,0.13260,0.12550,-0.78433,0.45093,0.13300,0.11800,0.8410956031487634,0.12550,0.13103,0.13300,0.13201,0.12550
model_1770,0.13229,0.11950,-0.79657,0.45072,0.13300,0.10600,0.8352036727269491,0.11950,0.12950,0.13300,0.13123,0.11950
model_2974,0.13102,0.16750,-0.69863,0.45353,0.12900,0.20600,0.8133158683776855,0.16750,0.13976,0.12900,0.13417,0.16750
model_1078,0.13082,0.12750,-0.78025,0.45154,0.13100,0.12400,0.8826341547218024,0.12750,0.13009,0.13100,0.13054,0.12750
model_1470,0.13067,0.37850,-0.26811,0.47020,0.11700,0.64000,nan,0.37850,0.24528,0.11700,0.15843,0.37850
model_872,0.13034,0.13650,-0.76189,0.45212,0.13000,0.14300,0.8279989361763,0.13650,0.13171,0.13000,0.13085,0.13650
model_1654,0.12995,0.12900,-0.77719,0.45187,0.13000,0.12800,0.8463492095470428,0.12900,0.12974,0.13000,0.12987,0.12900
model_1074,0.12995,0.12900,-0.77719,0.45187,0.13000,0.12800,0.8873557052494567,0.12900,0.12974,0.13000,0.12987,0.12900
model_3174,0.12861,0.41650,-0.19057,0.47599,0.11300,0.72000,nan,0.41650,0.28753,0.11300,0.16224,0.41650
model_2446,0.12839,0.17250,-0.68843,0.45450,0.12600,0.21900,0.8317791308675494,0.17250,0.13892,0.12600,0.13214,0.17250
model_3026,0.12839,0.52350,0.02775,0.51506,0.10700,0.94000,nan,0.52350,0.64072,0.10700,0.18338,0.52350
model_1854,0.12758,0.54750,0.07672,0.54337,0.10500,0.99000,0.8122531771659851,0.54750,0.91304,0.10500,0.18834,0.54750
model_2510,0.12615,0.12900,-0.77719,0.45297,0.12600,0.13200,nan,0.12900,0.12676,0.12600,0.12638,0.12900
model_718,0.12503,0.12550,-0.78433,0.45314,0.12500,0.12600,nan,0.12550,0.12513,0.12500,0.12506,0.12550
model_750,0.12495,0.12400,-0.78739,0.45309,0.12500,0.12300,0.8281558215618133,0.12400,0.12475,0.12500,0.12488,0.12400
model_778,0.12402,0.12450,-0.78637,0.45339,0.12400,0.12500,0.8295211700292734,0.12450,0.12412,0.12400,0.12406,0.12450
model_2674,0.12037,0.18700,-0.65885,0.45742,0.11700,0.25700,0.8228730708360672,0.18700,0.13605,0.11700,0.12581,0.18700
model_1376,0.11809,0.42250,-0.17833,0.47789,0.10300,0.74200,nan,0.42250,0.28532,0.10300,0.15136,0.42250
model_776,0.11691,0.11500,-0.80575,0.45513,0.11700,0.11300,0.8644976863664776,0.11500,0.11653,0.11700,0.11677,0.11500
model_3172,0.11559,0.49900,-0.02224,0.49951,0.09700,0.90100,nan,0.49900,0.49490,0.09700,0.16221,0.49900
model_1774,0.11391,0.13300,-0.76903,0.45680,0.11300,0.15300,0.817061267115853,0.13300,0.11771,0.11300,0.11531,0.13300
model_3150,0.11292,0.44950,-0.12324,0.48339,0.09700,0.80200,nan,0.44950,0.32881,0.09700,0.14981,0.44950
model_2578,0.11098,0.11050,-0.81494,0.45681,0.11100,0.11000,0.8206751133835012,0.11050,0.11089,0.11100,0.11094,0.11050
model_1014,0.11082,0.15000,-0.73434,0.45844,0.10900,0.19100,nan,0.15000,0.11874,0.10900,0.11366,0.15000
model_1974,0.10891,0.10700,-0.82208,0.45733,0.10900,0.10500,0.8494159908781589,0.10700,0.10857,0.10900,0.10878,0.10700
model_1576,0.10623,0.53950,0.06040,0.53617,0.08700,0.99200,nan,0.53950,0.91579,0.08700,0.15890,0.53950
model_32,0.10584,0.53200,0.04509,0.52531,0.08700,0.97700,nan,0.53200,0.79091,0.08700,0.15676,0.53200
model_1820,0.10524,0.45200,-0.11814,0.48435,0.09000,0.81400,nan,0.45200,0.32609,0.09000,0.14107,0.45200
model_2066,0.10419,0.17750,-0.67823,0.46154,0.10100,0.25400,nan,0.17750,0.11924,0.10100,0.10937,0.17750
model_1766,0.10108,0.15050,-0.73332,0.46143,0.09900,0.20200,0.8515700697898865,0.15050,0.11037,0.09900,0.10438,0.15050
model_516,0.09390,0.52700,0.03489,0.52079,0.07700,0.97700,nan,0.52700,0.77000,0.07700,0.14000,0.52700
model_56,0.09250,0.52200,0.02469,0.51548,0.07600,0.96800,nan,0.52200,0.70370,0.07600,0.13718,0.52200
model_1594,0.08438,0.38150,-0.26199,0.47722,0.07400,0.68900,nan,0.38150,0.19221,0.07400,0.10686,0.38150
model_1012,0.08031,0.18000,-0.67313,0.46897,0.07700,0.28300,nan,0.18000,0.09698,0.07700,0.08584,0.18000
model_1834,0.07923,0.51400,0.00837,0.50892,0.06500,0.96300,nan,0.51400,0.63725,0.06500,0.11797,0.51400
model_2666,0.07594,0.29750,-0.43338,0.47427,0.06900,0.52600,nan,0.29750,0.12707,0.06900,0.08944,0.29750
model_2416,0.07563,0.51250,0.00531,0.50783,0.06200,0.96300,nan,0.51250,0.62626,0.06200,0.11283,0.51250
model_530,0.07490,0.52500,0.03081,0.52118,0.06100,0.98900,nan,0.52500,0.84722,0.06100,0.11381,0.52500
model_2750,0.07241,0.48850,-0.04366,0.49517,0.06000,0.91700,0.8054414093494415,0.48850,0.41958,0.06000,0.10499,0.48850
model_84,0.06658,0.52650,0.03387,0.52602,0.05400,0.99900,nan,0.52650,0.98182,0.05400,0.10237,0.52650
model_2214,0.06626,0.51650,0.01347,0.51188,0.05400,0.97900,nan,0.51650,0.72000,0.05400,0.10047,0.51650
model_1004,0.06409,0.52350,0.02775,0.52144,0.05200,0.99500,nan,0.52350,0.91228,0.05200,0.09839,0.52350
model_1886,0.06381,0.47650,-0.06815,0.49186,0.05300,0.90000,nan,0.47650,0.34641,0.05300,0.09193,0.47650
model_2812,0.05967,0.29150,-0.44562,0.47855,0.05400,0.52900,nan,0.29150,0.10286,0.05400,0.07082,0.29150
model_478,0.05914,0.51900,0.01857,0.51572,0.04800,0.99000,nan,0.51900,0.82759,0.04800,0.09074,0.51900
model_1790,0.05814,0.40000,-0.22424,0.48333,0.05000,0.75000,nan,0.40000,0.16667,0.05000,0.07692,0.40000
model_410,0.05801,0.52150,0.02367,0.51981,0.04700,0.99600,nan,0.52150,0.92157,0.04700,0.08944,0.52150
model_628,0.05647,0.50950,-0.00082,0.50599,0.04600,0.97300,nan,0.50950,0.63014,0.04600,0.08574,0.50950
model_1378,0.05455,0.48250,-0.05591,0.49370,0.04500,0.92000,nan,0.48250,0.36000,0.04500,0.08000,0.48250
model_76,0.04828,0.51950,0.01959,0.51950,0.03900,1.00000,nan,0.51950,1.00000,0.03900,0.07507,0.51950
model_2154,0.04547,0.50250,-0.01510,0.50134,0.03700,0.96800,nan,0.50250,0.53623,0.03700,0.06922,0.50250
model_596,0.04285,0.37850,-0.26811,0.48582,0.03700,0.72000,nan,0.37850,0.11672,0.03700,0.05619,0.37850
model_2126,0.04090,0.51600,0.01245,0.51553,0.03300,0.99900,nan,0.51600,0.97059,0.03300,0.06383,0.51600
model_1920,0.03717,0.51250,0.00531,0.51071,0.03000,0.99500,nan,0.51250,0.85714,0.03000,0.05797,0.51250
model_2804,0.03587,0.50800,-0.00388,0.50552,0.02900,0.98700,nan,0.50800,0.69048,0.02900,0.05566,0.50800
model_932,0.03468,0.50950,-0.00082,0.50719,0.02800,0.99100,nan,0.50950,0.75676,0.02800,0.05400,0.50950
model_44,0.03347,0.51000,0.00020,0.50794,0.02700,0.99300,nan,0.51000,0.79412,0.02700,0.05222,0.51000
model_1578,0.02583,0.48850,-0.04366,0.49628,0.02100,0.95600,nan,0.48850,0.32308,0.02100,0.03944,0.48850
model_654,0.02471,0.49650,-0.02734,0.49851,0.02000,0.97300,nan,0.49650,0.42553,0.02000,0.03820,0.49650
model_1406,0.02430,0.46200,-0.09774,0.49345,0.02000,0.90400,nan,0.46200,0.17241,0.02000,0.03584,0.46200
model_534,0.02226,0.49600,-0.02836,0.49836,0.01800,0.97400,nan,0.49600,0.40909,0.01800,0.03448,0.49600
model_574,0.02213,0.48500,-0.05081,0.49591,0.01800,0.95200,nan,0.48500,0.27273,0.01800,0.03377,0.48500
model_1596,0.01868,0.50750,-0.00490,0.50750,0.01500,1.00000,nan,0.50750,1.00000,0.01500,0.02956,0.50750
model_710,0.01865,0.50450,-0.01102,0.50321,0.01500,0.99400,nan,0.50450,0.71429,0.01500,0.02938,0.50450
model_2736,0.01619,0.50550,-0.00898,0.50477,0.01300,0.99800,nan,0.50550,0.86667,0.01300,0.02562,0.50550
model_2134,0.01495,0.50500,-0.01000,0.50429,0.01200,0.99800,nan,0.50500,0.85714,0.01200,0.02367,0.50500
model_2394,0.01492,0.50150,-0.01714,0.50086,0.01200,0.99100,nan,0.50150,0.57143,0.01200,0.02351,0.50150
model_2496,0.01488,0.49600,-0.02836,0.49850,0.01200,0.98000,nan,0.49600,0.37500,0.01200,0.02326,0.49600
model_694,0.01120,0.49950,-0.02122,0.49976,0.00900,0.99000,nan,0.49950,0.47368,0.00900,0.01766,0.49950
model_2796,0.00997,0.50200,-0.01612,0.50133,0.00800,0.99600,nan,0.50200,0.66667,0.00800,0.01581,0.50200
model_1498,0.00868,0.49150,-0.03754,0.49808,0.00700,0.97600,nan,0.49150,0.22581,0.00700,0.01358,0.49150
model_3146,0.00865,0.48300,-0.05489,0.49752,0.00700,0.95900,nan,0.48300,0.14583,0.00700,0.01336,0.48300
model_2478,0.00749,0.50300,-0.01408,0.50300,0.00600,1.00000,nan,0.50300,1.00000,0.00600,0.01193,0.50300
model_1620,0.00747,0.49850,-0.02326,0.49940,0.00600,0.99100,nan,0.49850,0.40000,0.00600,0.01182,0.49850
model_1882,0.00500,0.50200,-0.01612,0.50200,0.00400,1.00000,nan,0.50200,1.00000,0.00400,0.00797,0.50200
model_316,0.00375,0.50150,-0.01714,0.50150,0.00300,1.00000,nan,0.50150,1.00000,0.00300,0.00598,0.50150
model_2816,0.00250,0.50100,-0.01816,0.50100,0.00200,1.00000,nan,0.50100,1.00000,0.00200,0.00399,0.50100
model_1910,0.00250,0.50100,-0.01816,0.50100,0.00200,1.00000,nan,0.50100,1.00000,0.00200,0.00399,0.50100
model_618,0.00250,0.49900,-0.02224,0.49967,0.00200,0.99600,nan,0.49900,0.33333,0.00200,0.00398,0.49900
model_3210,0.00125,0.50050,-0.01918,0.50050,0.00100,1.00000,nan,0.50050,1.00000,0.00100,0.00200,0.50050
model_1912,0.00125,0.50050,-0.01918,0.50050,0.00100,1.00000,nan,0.50050,1.00000,0.00100,0.00200,0.50050
model_1860,0.00125,0.50050,-0.01918,0.50050,0.00100,1.00000,nan,0.50050,1.00000,0.00100,0.00200,0.50050
model_30,0.00125,0.50050,-0.01918,0.50050,0.00100,1.00000,nan,0.50050,1.00000,0.00100,0.00200,0.50050
