model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_20194,0.80432,0.83450,0.66231,0.79007,0.79000,0.87900,0.8595331473463386,0.83450,0.86718,0.79000,0.82679,0.83450
model_39590,0.80428,0.48650,-0.04775,0.49334,0.95500,0.01800,0.834810733795166,0.48650,0.49303,0.95500,0.65032,0.48650
model_3580,0.80415,0.86350,0.72149,0.84191,0.77600,0.95100,0.8185173760760914,0.86350,0.94061,0.77600,0.85041,0.86350
model_21088,0.80413,0.82550,0.64395,0.77582,0.79400,0.85700,0.895542950309508,0.82550,0.84739,0.79400,0.81982,0.82550
model_29132,0.80403,0.83150,0.65619,0.78533,0.79100,0.87200,0.8080142906733921,0.83150,0.86072,0.79100,0.82439,0.83150
model_16738,0.80402,0.79350,0.57866,0.73030,0.80900,0.77800,0.803886204957962,0.79350,0.78468,0.80900,0.79665,0.79350
model_28044,0.80395,0.81650,0.62559,0.76227,0.79800,0.83500,0.854164143906364,0.81650,0.82866,0.79800,0.81304,0.81650
model_34652,0.80391,0.81850,0.62967,0.76525,0.79700,0.84000,0.845331609249115,0.81850,0.83281,0.79700,0.81451,0.81850
model_12078,0.80390,0.84800,0.68986,0.81320,0.78300,0.91300,0.9155838202811525,0.84800,0.90000,0.78300,0.83743,0.84800
model_40782,0.80389,0.85850,0.71128,0.83244,0.77800,0.93900,0.8374585284475695,0.85850,0.92729,0.77800,0.84611,0.85850
model_21146,0.80372,0.82000,0.63273,0.76756,0.79600,0.84400,0.8349111663798491,0.82000,0.83613,0.79600,0.81557,0.82000
model_25368,0.80363,0.81550,0.62355,0.76090,0.79800,0.83300,0.8436438614958959,0.81550,0.82694,0.79800,0.81221,0.81550
model_23072,0.80363,0.83450,0.66231,0.79034,0.78900,0.88000,0.8298912644386292,0.83450,0.86799,0.78900,0.82661,0.83450
model_14096,0.80362,0.79650,0.58478,0.73435,0.80700,0.78600,0.8410380277140387,0.79650,0.79040,0.80700,0.79861,0.79650
model_9462,0.80361,0.84500,0.68374,0.80806,0.78400,0.90600,0.921119301734802,0.84500,0.89294,0.78400,0.83493,0.84500
model_40656,0.80359,0.81750,0.62763,0.76387,0.79700,0.83800,0.828327199246021,0.81750,0.83107,0.79700,0.81368,0.81750
model_19618,0.80359,0.49450,-0.03142,0.49727,0.95000,0.03900,0.8151732683181763,0.49450,0.49712,0.95000,0.65270,0.49450
model_38786,0.80357,0.82800,0.64905,0.77993,0.79200,0.86400,nan,0.82800,0.85345,0.79200,0.82158,0.82800
model_7380,0.80346,0.81500,0.62253,0.76022,0.79800,0.83200,0.8531441731112344,0.81500,0.82609,0.79800,0.81180,0.81500
model_2812,0.80341,0.84650,0.68680,0.81078,0.78300,0.91000,nan,0.84650,0.89691,0.78300,0.83609,0.84650
model_12020,0.80337,0.84850,0.69088,0.81433,0.78200,0.91500,0.9135737857818603,0.84850,0.90196,0.78200,0.83771,0.84850
model_26366,0.80327,0.57150,0.12569,0.53879,0.91300,0.23000,0.8242167234420776,0.57150,0.54248,0.91300,0.68058,0.57150
model_9762,0.80325,0.80800,0.60824,0.75021,0.80100,0.81500,0.8391968088991502,0.80800,0.81237,0.80100,0.80665,0.80800
model_13226,0.80323,0.48050,-0.05999,0.49044,0.95600,0.00500,0.8599719281130438,0.48050,0.49001,0.95600,0.64792,0.48050
model_13518,0.80322,0.87550,0.74597,0.86691,0.76900,0.98200,0.8260019591876439,0.87550,0.97713,0.76900,0.86066,0.87550
model_38368,0.80309,0.78850,0.56846,0.72405,0.81000,0.76700,0.8509051421923297,0.78850,0.77661,0.81000,0.79295,0.78850
model_25770,0.80302,0.58750,0.15834,0.54843,0.90500,0.27000,0.8401487991213799,0.58750,0.55352,0.90500,0.68691,0.58750
model_41436,0.80300,0.48600,-0.04877,0.49310,0.95300,0.01900,0.8373296166086472,0.48600,0.49276,0.95300,0.64963,0.48600
model_34260,0.80300,0.75650,0.50316,0.68611,0.82500,0.68800,0.8266381919384003,0.75650,0.72559,0.82500,0.77211,0.75650
model_6620,0.80292,0.87250,0.73985,0.86079,0.77000,0.97500,0.8366507353069627,0.87250,0.96855,0.77000,0.85794,0.87250
model_37792,0.80289,0.71600,0.42053,0.64515,0.84400,0.58800,0.8241853912671407,0.71600,0.67197,0.84400,0.74823,0.71600
model_27118,0.80287,0.86600,0.72659,0.84757,0.77300,0.95900,nan,0.86600,0.94963,0.77300,0.85226,0.86600
model_32872,0.80279,0.84250,0.67864,0.80410,0.78400,0.90100,0.8710461994876032,0.84250,0.88788,0.78400,0.83271,0.84250
model_25576,0.80278,0.86150,0.71740,0.83877,0.77500,0.94800,0.8326537582007322,0.86150,0.93712,0.77500,0.84839,0.86150
model_32992,0.80265,0.85900,0.71230,0.83403,0.77600,0.94200,0.8622288278170994,0.85900,0.93046,0.77600,0.84624,0.85900
model_22040,0.80265,0.85900,0.71230,0.83403,0.77600,0.94200,0.9450427697162436,0.85900,0.93046,0.77600,0.84624,0.85900
model_26546,0.80262,0.71300,0.41441,0.64239,0.84500,0.58100,nan,0.71300,0.66851,0.84500,0.74647,0.71300
model_12212,0.80262,0.84200,0.67762,0.80331,0.78400,0.90000,0.8502637289072338,0.84200,0.88688,0.78400,0.83227,0.84200
model_10246,0.80255,0.84600,0.68578,0.81029,0.78200,0.91000,0.896378195785976,0.84600,0.89679,0.78200,0.83547,0.84600
model_32100,0.80249,0.83950,0.67252,0.79911,0.78500,0.89400,0.8874777863765585,0.83950,0.88103,0.78500,0.83025,0.83950
model_39050,0.80241,0.83500,0.66333,0.79164,0.78700,0.88300,0.8577375477881887,0.83500,0.87058,0.78700,0.82668,0.83500
model_14144,0.80236,0.82850,0.65007,0.78116,0.79000,0.86700,0.8293642401695251,0.82850,0.85590,0.79000,0.82163,0.82850
model_2384,0.80234,0.84750,0.68884,0.81303,0.78100,0.91400,0.8377138338511503,0.84750,0.90081,0.78100,0.83664,0.84750
model_6314,0.80234,0.58300,0.14915,0.54569,0.90600,0.26000,0.8201977365157184,0.58300,0.55043,0.90600,0.68481,0.58300
model_32568,0.80230,0.81350,0.61947,0.75839,0.79700,0.83000,0.8669050879218951,0.81350,0.82420,0.79700,0.81037,0.81350
model_17664,0.80229,0.84100,0.67558,0.80174,0.78400,0.89800,0.961114108988826,0.84100,0.88488,0.78400,0.83139,0.84100
model_28406,0.80225,0.75200,0.49398,0.68132,0.82600,0.67800,0.8369843034908689,0.75200,0.71951,0.82600,0.76909,0.75200
model_13066,0.80219,0.85550,0.70516,0.82767,0.77700,0.93400,0.9376343416756597,0.85550,0.92171,0.77700,0.84319,0.85550
model_36590,0.80209,0.80650,0.60518,0.74843,0.80000,0.81300,0.8285514188535286,0.80650,0.81054,0.80000,0.80523,0.80650
model_31164,0.80208,0.83400,0.66129,0.79013,0.78700,0.88100,0.8700647556821907,0.83400,0.86865,0.78700,0.82581,0.83400
model_16640,0.80205,0.84450,0.68272,0.80788,0.78200,0.90700,0.9521250858468028,0.84450,0.89371,0.78200,0.83413,0.84450
model_9438,0.80200,0.83800,0.66946,0.79679,0.78500,0.89100,0.9096252793851106,0.83800,0.87808,0.78500,0.82893,0.83800
model_12148,0.80196,0.80400,0.60008,0.74497,0.80100,0.80700,0.8806166929083985,0.80400,0.80584,0.80100,0.80341,0.80400
model_33342,0.80193,0.67050,0.32769,0.60621,0.86400,0.47700,0.8421719410631916,0.67050,0.62293,0.86400,0.72392,0.67050
model_28288,0.80188,0.83550,0.66435,0.79268,0.78600,0.88500,0.8476442161139909,0.83550,0.87236,0.78600,0.82693,0.83550
model_9580,0.80186,0.85450,0.70312,0.82597,0.77700,0.93200,0.9525564338808274,0.85450,0.91953,0.77700,0.84228,0.85450
model_16078,0.80184,0.80150,0.59498,0.74156,0.80200,0.80100,0.835851353627664,0.80150,0.80120,0.80200,0.80160,0.80150
model_19500,0.80180,0.83950,0.67252,0.79940,0.78400,0.89500,0.8527853639326363,0.83950,0.88189,0.78400,0.83007,0.83950
model_9704,0.80180,0.87550,0.74597,0.86783,0.76700,0.98400,nan,0.87550,0.97957,0.76700,0.86035,0.87550
model_19472,0.80179,0.79500,0.58172,0.73282,0.80500,0.78500,0.8396824084076226,0.79500,0.78922,0.80500,0.79703,0.79500
model_14242,0.80174,0.82450,0.64191,0.77511,0.79100,0.85800,0.8555590862072773,0.82450,0.84780,0.79100,0.81842,0.82450
model_20968,0.80170,0.86250,0.71945,0.84131,0.77300,0.95200,0.8221430778503418,0.86250,0.94153,0.77300,0.84898,0.86250
model_28222,0.80156,0.84300,0.67966,0.80550,0.78200,0.90400,0.8263519797474146,0.84300,0.89066,0.78200,0.83280,0.84300
model_18044,0.80153,0.85350,0.70108,0.82429,0.77700,0.93000,0.8345518269959618,0.85350,0.91736,0.77700,0.84136,0.85350
model_16776,0.80150,0.81950,0.63171,0.76754,0.79300,0.84600,0.8511620859971782,0.81950,0.83738,0.79300,0.81459,0.81950
model_13828,0.80149,0.85550,0.70516,0.82802,0.77600,0.93500,0.8862593027678403,0.85550,0.92271,0.77600,0.84302,0.85550
model_8562,0.80144,0.84900,0.69190,0.81613,0.77900,0.91900,0.946135955996218,0.84900,0.90581,0.77900,0.83763,0.84900
model_11834,0.80142,0.82350,0.63987,0.77368,0.79100,0.85600,0.8536172411213182,0.82350,0.84599,0.79100,0.81757,0.82350
model_9922,0.80142,0.86800,0.73067,0.85244,0.77000,0.96600,0.8314255798856417,0.86800,0.95771,0.77000,0.85366,0.86800
model_28234,0.80140,0.79800,0.58784,0.73692,0.80300,0.79300,0.8259433933666774,0.79800,0.79505,0.80300,0.79900,0.79800
model_26358,0.80133,0.76600,0.52255,0.69709,0.81800,0.71400,0.823830260680272,0.76600,0.74094,0.81800,0.77757,0.76600
model_3774,0.80132,0.80200,0.59600,0.74239,0.80100,0.80300,0.8360985359724831,0.80200,0.80261,0.80100,0.80180,0.80200
model_18466,0.80132,0.85500,0.70414,0.82717,0.77600,0.93400,0.9553415861240653,0.85500,0.92162,0.77600,0.84256,0.85500
model_30272,0.80130,0.82100,0.63477,0.76989,0.79200,0.85000,0.8304108023643494,0.82100,0.84076,0.79200,0.81565,0.82100
model_38776,0.80129,0.86550,0.72557,0.84747,0.77100,0.96000,0.8350858092308044,0.86550,0.95068,0.77100,0.85146,0.86550
model_26490,0.80124,0.85050,0.69496,0.81893,0.77800,0.92300,0.821120947599411,0.85050,0.90994,0.77800,0.83881,0.85050
model_31834,0.80124,0.79750,0.58682,0.73629,0.80300,0.79200,0.8287334225394509,0.79750,0.79426,0.80300,0.79861,0.79750
model_37536,0.80118,0.72100,0.43073,0.65002,0.83900,0.60300,0.8020020127296448,0.72100,0.67880,0.83900,0.75045,0.72100
model_10732,0.80117,0.88000,0.75515,0.87802,0.76400,0.99600,nan,0.88000,0.99479,0.76400,0.86425,0.88000
model_31814,0.80114,0.83750,0.66844,0.79630,0.78400,0.89100,0.8434094572067261,0.83750,0.87794,0.78400,0.82831,0.83750
model_20930,0.80113,0.87350,0.74189,0.86401,0.76700,0.98000,nan,0.87350,0.97459,0.76700,0.85842,0.87350
model_34578,0.80112,0.85650,0.70720,0.83009,0.77500,0.93800,0.9098872844308745,0.85650,0.92593,0.77500,0.84377,0.85650
model_6828,0.80111,0.84800,0.68986,0.81449,0.77900,0.91700,0.8905228777950358,0.84800,0.90371,0.77900,0.83673,0.84800
model_26504,0.80108,0.85850,0.71128,0.83391,0.77400,0.94300,0.8408971991051327,0.85850,0.93141,0.77400,0.84544,0.85850
model_20680,0.80105,0.81600,0.62457,0.76245,0.79400,0.83800,0.8224279170944577,0.81600,0.83054,0.79400,0.81186,0.81600
model_18500,0.80095,0.84750,0.68884,0.81368,0.77900,0.91600,0.9488706875071983,0.84750,0.90267,0.77900,0.83629,0.84750
model_27982,0.80084,0.87900,0.75311,0.87605,0.76400,0.99400,nan,0.87900,0.99221,0.76400,0.86328,0.87900
model_33854,0.80082,0.84500,0.68374,0.80931,0.78000,0.91000,0.9278713463595087,0.84500,0.89655,0.78000,0.83422,0.84500
model_36050,0.80079,0.87250,0.73985,0.86211,0.76700,0.97800,0.8162378743290901,0.87250,0.97212,0.76700,0.85746,0.87250
model_40560,0.80076,0.70900,0.40624,0.63889,0.84400,0.57400,0.8223208785057068,0.70900,0.66457,0.84400,0.74361,0.70900
model_32780,0.80074,0.84050,0.67456,0.80155,0.78200,0.89900,0.9157508247271533,0.84050,0.88562,0.78200,0.83059,0.84050
model_29728,0.80064,0.81050,0.61334,0.75454,0.79600,0.82500,0.8315438429514567,0.81050,0.81977,0.79600,0.80771,0.81050
model_33884,0.80061,0.82950,0.65211,0.78341,0.78700,0.87200,0.9292991288657327,0.82950,0.86011,0.78700,0.82193,0.82950
model_40518,0.80059,0.87400,0.74291,0.86541,0.76600,0.98200,0.8341328712070689,0.87400,0.97704,0.76600,0.85874,0.87400
model_26628,0.80057,0.84000,0.67354,0.80077,0.78200,0.89800,0.8394909785237423,0.84000,0.88462,0.78200,0.83015,0.84000
model_33652,0.80053,0.83350,0.66027,0.78992,0.78500,0.88200,0.8806792101753291,0.83350,0.86932,0.78500,0.82501,0.83350
model_31998,0.80049,0.84400,0.68170,0.80771,0.78000,0.90800,0.8462483343623933,0.84400,0.89450,0.78000,0.83333,0.84400
model_28654,0.80048,0.79300,0.57764,0.73050,0.80400,0.78200,0.855357970062055,0.79300,0.78669,0.80400,0.79525,0.79300
model_6700,0.80041,0.85650,0.70720,0.83046,0.77400,0.93900,0.8668444750726026,0.85650,0.92695,0.77400,0.84360,0.85650
model_10778,0.80040,0.78000,0.55111,0.71396,0.81000,0.75000,0.8230365067720413,0.78000,0.76415,0.81000,0.78641,0.78000
model_34538,0.80037,0.85000,0.69394,0.81844,0.77700,0.92300,0.9093825326397501,0.85000,0.90984,0.77700,0.83819,0.85000
model_20218,0.80028,0.81150,0.61538,0.75609,0.79500,0.82800,0.8424439430236816,0.81150,0.82213,0.79500,0.80834,0.81150
model_24810,0.80020,0.80700,0.60620,0.74967,0.79700,0.81700,0.8264116440500532,0.80700,0.81327,0.79700,0.80505,0.80700
model_40344,0.80012,0.81950,0.63171,0.76800,0.79100,0.84800,0.8497986056395537,0.81950,0.83881,0.79100,0.81420,0.81950
model_15052,0.80000,0.47700,-0.06713,0.48877,0.95200,0.00200,0.9024896524451278,0.47700,0.48821,0.95200,0.64542,0.47700
model_37944,0.80000,0.80850,0.60926,0.75186,0.79600,0.82100,0.8429997179736483,0.80850,0.81641,0.79600,0.80608,0.80850
model_37366,0.80000,0.84250,0.67864,0.80531,0.78000,0.90500,0.9237856912900745,0.84250,0.89143,0.78000,0.83200,0.84250
model_15868,0.79996,0.84450,0.68272,0.80882,0.77900,0.91000,0.9012686276435852,0.84450,0.89643,0.77900,0.83360,0.84450
model_8306,0.79996,0.87850,0.75209,0.87555,0.76300,0.99400,nan,0.87850,0.99220,0.76300,0.86263,0.87850
model_3718,0.79980,0.49750,-0.02530,0.49875,0.94200,0.05300,nan,0.49750,0.49868,0.94200,0.65213,0.49750
model_22184,0.79979,0.85250,0.69904,0.82330,0.77500,0.93000,0.9529037354169069,0.85250,0.91716,0.77500,0.84011,0.85250
model_13582,0.79958,0.87100,0.73679,0.85973,0.76600,0.97600,0.8131927724542289,0.87100,0.96962,0.76600,0.85587,0.87100
model_32492,0.79956,0.48600,-0.04877,0.49310,0.94700,0.02500,nan,0.48600,0.49272,0.94700,0.64819,0.48600
model_10652,0.79944,0.79400,0.57968,0.73207,0.80200,0.78600,0.8303095698356628,0.79400,0.78937,0.80200,0.79563,0.79400
model_26966,0.79943,0.81950,0.63171,0.76823,0.79000,0.84900,nan,0.81950,0.83953,0.79000,0.81401,0.81950
model_34672,0.79942,0.86200,0.71842,0.84159,0.77000,0.95400,0.8773618760882624,0.86200,0.94363,0.77000,0.84802,0.86200
model_40162,0.79938,0.86400,0.72251,0.84558,0.76900,0.95900,0.9260841183143087,0.86400,0.94938,0.76900,0.84972,0.86400
model_21560,0.79931,0.83400,0.66129,0.79123,0.78300,0.88500,nan,0.83400,0.87194,0.78300,0.82508,0.83400
model_36660,0.79929,0.47650,-0.06815,0.48853,0.95100,0.00200,0.8204011974487713,0.47650,0.48794,0.95100,0.64496,0.47650
model_26600,0.79918,0.84850,0.69088,0.81630,0.77600,0.92100,0.8225221314600536,0.84850,0.90760,0.77600,0.83666,0.84850
model_37060,0.79916,0.80800,0.60824,0.75140,0.79500,0.82100,0.8509529415104125,0.80800,0.81622,0.79500,0.80547,0.80800
model_2244,0.79914,0.84200,0.67762,0.80483,0.77900,0.90500,0.8584947612604149,0.84200,0.89130,0.77900,0.83138,0.84200
model_17878,0.79914,0.76750,0.52561,0.69922,0.81400,0.72100,0.8462638531412398,0.76750,0.74474,0.81400,0.77783,0.76750
model_33620,0.79914,0.84200,0.67762,0.80483,0.77900,0.90500,0.9051608657046833,0.84200,0.89130,0.77900,0.83138,0.84200
model_34706,0.79904,0.79700,0.58580,0.73618,0.80000,0.79400,0.8239764682948589,0.79700,0.79523,0.80000,0.79761,0.79700
model_33138,0.79903,0.81400,0.62049,0.76013,0.79200,0.83600,0.8509607499753925,0.81400,0.82845,0.79200,0.80982,0.81400
model_35836,0.79903,0.81400,0.62049,0.76013,0.79200,0.83600,0.8529663424865872,0.81400,0.82845,0.79200,0.80982,0.81400
model_25640,0.79896,0.80100,0.59396,0.74165,0.79800,0.80400,0.8583025872245316,0.80100,0.80282,0.79800,0.80040,0.80100
model_34406,0.79895,0.87550,0.74597,0.86969,0.76300,0.98800,nan,0.87550,0.98452,0.76300,0.85972,0.87550
model_28260,0.79891,0.82000,0.63273,0.76917,0.78900,0.85100,0.8475828308325547,0.82000,0.84115,0.78900,0.81424,0.82000
model_36134,0.79887,0.81350,0.61947,0.75945,0.79200,0.83500,0.8761476314730114,0.81350,0.82759,0.79200,0.80940,0.81350
model_15356,0.79881,0.56200,0.10630,0.53327,0.91000,0.21400,0.834650194644928,0.56200,0.53656,0.91000,0.67507,0.56200
model_24820,0.79877,0.83450,0.66231,0.79227,0.78200,0.88700,0.8361461826517612,0.83450,0.87374,0.78200,0.82533,0.83450
model_10482,0.79877,0.84300,0.67966,0.80673,0.77800,0.90800,0.900395631928455,0.84300,0.89425,0.77800,0.83209,0.84300
model_12286,0.79877,0.83450,0.66231,0.79227,0.78200,0.88700,0.9153130264385887,0.83450,0.87374,0.78200,0.82533,0.83450
model_38086,0.79871,0.87050,0.73577,0.85923,0.76500,0.97600,0.8197612464427948,0.87050,0.96958,0.76500,0.85523,0.87050
model_1274,0.79860,0.84250,0.67864,0.80593,0.77800,0.90700,0.8275313258171082,0.84250,0.89323,0.77800,0.83164,0.84250
model_7178,0.79859,0.85950,0.71332,0.83717,0.77000,0.94900,nan,0.85950,0.93788,0.77000,0.84569,0.85950
model_13858,0.79858,0.77850,0.54805,0.71249,0.80800,0.74900,0.8494875003462252,0.77850,0.76298,0.80800,0.78485,0.77850
model_14146,0.79856,0.51850,0.01755,0.50944,0.93000,0.10700,0.8486401330340992,0.51850,0.51015,0.93000,0.65887,0.51850
model_10344,0.79852,0.84650,0.68680,0.81302,0.77600,0.91700,0.9455242136629617,0.84650,0.90338,0.77600,0.83486,0.84650
model_31768,0.79852,0.61000,0.20424,0.56279,0.88700,0.33300,0.8390592717698642,0.61000,0.57079,0.88700,0.69460,0.61000
model_21222,0.79851,0.85500,0.70414,0.82861,0.77200,0.93800,0.9499674684861127,0.85500,0.92566,0.77200,0.84188,0.85500
model_92,0.79851,0.85500,0.70414,0.82861,0.77200,0.93800,nan,0.85500,0.92566,0.77200,0.84188,0.85500
model_13542,0.79849,0.87200,0.73883,0.86251,0.76400,0.98000,0.8196355203787485,0.87200,0.97449,0.76400,0.85650,0.87200
model_11880,0.79844,0.80150,0.59498,0.74248,0.79700,0.80600,0.8287370125452678,0.80150,0.80424,0.79700,0.80060,0.80150
model_10406,0.79842,0.77800,0.54703,0.71191,0.80800,0.74800,0.8362765103055719,0.77800,0.76226,0.80800,0.78447,0.77800
model_15626,0.79836,0.83750,0.66844,0.79746,0.78000,0.89500,0.8275808237100902,0.83750,0.88136,0.78000,0.82759,0.83750
model_24468,0.79831,0.80750,0.60722,0.75093,0.79400,0.82100,0.8633740830205684,0.80750,0.81603,0.79400,0.80487,0.80750
model_17394,0.79826,0.73700,0.46337,0.66610,0.82700,0.64700,0.8050962487856547,0.73700,0.70085,0.82700,0.75872,0.73700
model_90,0.79821,0.48100,-0.05897,0.49069,0.94700,0.01500,nan,0.48100,0.49017,0.94700,0.64598,0.48100
model_26262,0.79816,0.79850,0.58886,0.73844,0.79800,0.79900,0.8404251202231362,0.79850,0.79880,0.79800,0.79840,0.79850
model_17544,0.79815,0.84750,0.68884,0.81499,0.77500,0.92000,0.9569209237252513,0.84750,0.90643,0.77500,0.83558,0.84750
model_21292,0.79813,0.86450,0.72353,0.84729,0.76700,0.96200,0.8868482330432631,0.86450,0.95280,0.76700,0.84986,0.86450
model_26510,0.79810,0.84950,0.69292,0.81863,0.77400,0.92500,0.8235068321228027,0.84950,0.91166,0.77400,0.83721,0.84950
model_19854,0.79807,0.48900,-0.04264,0.49456,0.94300,0.03500,0.8225949126131394,0.48900,0.49423,0.94300,0.64856,0.48900
model_40950,0.79804,0.79600,0.58376,0.73509,0.79900,0.79300,0.8310236950074473,0.79600,0.79423,0.79900,0.79661,0.79600
model_19950,0.79800,0.79800,0.58784,0.73780,0.79800,0.79800,0.8379209637641907,0.79800,0.79800,0.79800,0.79800,0.79800
model_39738,0.79798,0.81500,0.62253,0.76195,0.79000,0.84000,0.8509631091421777,0.81500,0.83158,0.79000,0.81026,0.81500
model_33172,0.79791,0.80200,0.59600,0.74331,0.79600,0.80800,0.8367121940344767,0.80200,0.80567,0.79600,0.80080,0.80200
model_25762,0.79789,0.85100,0.69598,0.82147,0.77300,0.92900,0.8344559613615274,0.85100,0.91588,0.77300,0.83839,0.85100
model_32678,0.79786,0.71650,0.42155,0.64608,0.83600,0.59700,0.8346985553064917,0.71650,0.67474,0.83600,0.74676,0.71650
model_37156,0.79774,0.87400,0.74291,0.86725,0.76200,0.98600,0.8163051307201385,0.87400,0.98196,0.76200,0.85811,0.87400
model_32086,0.79773,0.85050,0.69496,0.82063,0.77300,0.92800,0.8375145698848524,0.85050,0.91479,0.77300,0.83794,0.85050
model_33744,0.79758,0.84150,0.67660,0.80464,0.77700,0.90600,0.9488474720257979,0.84150,0.89208,0.77700,0.83057,0.84150
model_16342,0.79757,0.81800,0.62865,0.76658,0.78800,0.84800,0.8585786950893891,0.81800,0.83830,0.78800,0.81237,0.81800
model_8954,0.79742,0.86450,0.72353,0.84770,0.76600,0.96300,nan,0.86450,0.95392,0.76600,0.84969,0.86450
model_34698,0.79734,0.86000,0.71434,0.83882,0.76800,0.95200,0.9182915140774625,0.86000,0.94118,0.76800,0.84581,0.86000
model_22336,0.79729,0.81500,0.62253,0.76217,0.78900,0.84100,0.8412492790737668,0.81500,0.83228,0.78900,0.81006,0.81500
model_29082,0.79728,0.82350,0.63987,0.77513,0.78500,0.86200,0.8254613141218822,0.82350,0.85049,0.78500,0.81643,0.82350
model_6862,0.79722,0.85750,0.70924,0.83404,0.76900,0.94600,0.8520598327412324,0.85750,0.93439,0.76900,0.84366,0.85750
model_12462,0.79707,0.80150,0.59498,0.74285,0.79500,0.80800,0.8601277687332847,0.80150,0.80547,0.79500,0.80020,0.80150
model_24326,0.79701,0.51500,0.01041,0.50762,0.92900,0.10100,0.8345708768992197,0.51500,0.50821,0.92900,0.65700,0.51500
model_35742,0.79696,0.70500,0.39808,0.63559,0.84000,0.57000,0.8227017521858215,0.70500,0.66142,0.84000,0.74009,0.70500
model_8516,0.79687,0.77950,0.55009,0.71408,0.80500,0.75400,0.8454462677240372,0.77950,0.76594,0.80500,0.78498,0.77950
model_26424,0.79674,0.84750,0.68884,0.81565,0.77300,0.92200,0.8476234617687407,0.84750,0.90834,0.77300,0.83522,0.84750
model_17444,0.79673,0.85600,0.70618,0.83143,0.76900,0.94300,0.9480513314118132,0.85600,0.93099,0.76900,0.84228,0.85600
model_7074,0.79670,0.78750,0.56642,0.72423,0.80100,0.77400,0.8685312966505686,0.78750,0.77994,0.80100,0.79033,0.78750
model_19968,0.79665,0.81300,0.61845,0.75941,0.78900,0.83700,0.8465725505162799,0.81300,0.82878,0.78900,0.80840,0.81300
model_34800,0.79664,0.83650,0.66639,0.79649,0.77800,0.89500,0.8485269038634893,0.83650,0.88109,0.77800,0.82634,0.83650
